Iteration,Energy,Loss Function,Bias
0,0.19350746208804312,0.23866883912153194,0.0
1,0.0008711235575124076,0.014312389671181536,0.1429249328775356
2,0.010926999763078577,0.009263518871507948,0.32088075025670604
3,0.0006006390983495115,0.004793591801978982,0.40894640176671515
4,0.0006006390983495115,0.0034882465559381926,0.5128196469420752
5,0.0006006390983495115,0.0025468292511012587,0.562033367147704
6,0.0006006390983495115,0.0020356387092980823,0.6195195249841705
7,0.0006006390983495115,0.0017871691402002359,0.6614662382947529
8,0.0006006390983495115,0.0013069271381319677,0.7832100226705527
9,0.0006006390983495115,0.001123713882740975,0.8560417388604888
10,0.0006006390983495115,0.0010543063631915494,0.8917560321000307
11,0.0006006390983495115,0.0009385127406941757,0.9680820698833685
12,0.0006006390983495115,0.0007906299041091275,1.1290071257734462
13,0.0006006390983495115,0.0007071504216654954,1.4359560432682463
