Iteration,Energy,Loss Function,Bias
0,0.26696593626859605,0.2707314462728718,0.0
1,0.18025748289102236,0.18367427903906763,0.018553541079949793
2,0.16227065595551743,0.17068828813276227,0.03080527661979847
3,0.16227065595551743,0.16174088350292737,0.03480503026375618
4,0.016855347104460152,0.0176620129191545,0.04011025148547019
5,0.016855347104460152,0.01742559386987958,0.0414925781849749
6,0.016855347104460152,0.01705815193852334,0.04235394901899195
7,0.008400768627315073,0.00840147011564054,0.05960251676526023
8,0.008400768627315073,0.008401361375294106,0.06015191803186184
9,0.008400768627315073,0.008401181831111002,0.061345388314597654
10,0.008400768627315073,0.008400964419548816,0.06391235471834043
11,0.008400768627315073,0.008400879716269839,0.06598133401162036
12,0.008400768627315073,0.008400829155901016,0.0683516417227249
13,0.008400768627315073,0.00840080235952048,0.07078513272840699
