Iteration,Energy,Loss Function
0,2.6162235095772386e-05,2.6841421304633534e-05
1,2.6162235095772386e-05,2.678714672405019e-05
2,2.6162235095772386e-05,2.6690796919176147e-05
3,2.6162235095772386e-05,2.6544786041944962e-05
4,2.6162235095772386e-05,2.645099709607795e-05
5,2.6284595995952966e-05,2.6400519996168596e-05
6,2.6284595995952966e-05,2.636715666268914e-05
7,2.6284595995952966e-05,2.6343657253288495e-05
8,2.6162235095772386e-05,2.6326211681812207e-05
9,2.6162235095772386e-05,2.631640248893027e-05
10,2.6162235095772386e-05,2.63139162606398e-05
11,2.6162235095772386e-05,2.6311829032517985e-05
12,2.6162235095772386e-05,2.6297057214598764e-05
13,2.6162235095772386e-05,2.6274840542389983e-05
14,2.6162235095772386e-05,2.6234554019285855e-05
15,2.4587903576613102e-05,2.516770234470529e-05
16,2.4587903576613102e-05,2.4894178520998625e-05
17,2.4587903576613102e-05,2.476620651623431e-05
18,2.4587903576613102e-05,2.4753131069207823e-05
19,2.4587903576613102e-05,2.4709420164163637e-05
20,2.4587903576613102e-05,2.4475413383278402e-05
21,2.4587903576613102e-05,2.446939469309038e-05
22,2.4587903576613102e-05,2.4413025324305835e-05
23,2.4587903576613102e-05,2.4315420506324345e-05
24,2.4587903576613102e-05,2.4181522277233188e-05
25,2.4587903576613102e-05,2.4104852843529184e-05
26,2.1643244529381254e-05,2.3990119996195874e-05
27,2.1643244529381254e-05,2.380205610982155e-05
28,2.1643244529381254e-05,2.3465703075354554e-05
29,2.1643244529381254e-05,2.293532665409322e-05
30,2.1643244529381254e-05,2.2503672460584654e-05
31,2.1643244529381254e-05,2.2321251885102767e-05
32,2.1643244529381254e-05,2.219093603229704e-05
33,2.1643244529381254e-05,2.209404030510225e-05
34,2.1643244529381254e-05,2.199729049081393e-05
35,2.1643244529381254e-05,2.1913843880131977e-05
36,2.1643244529381254e-05,2.1872245457639413e-05
37,2.1643244529381254e-05,2.185834653555714e-05
38,2.1643244529381254e-05,2.1850972957800575e-05
39,2.1643244529381254e-05,2.184238145959124e-05
40,2.1643244529381254e-05,2.183674514341803e-05
41,2.1643244529381254e-05,2.1834514841860687e-05
42,2.1643244529381254e-05,2.1832553222474664e-05
43,2.1643244529381254e-05,2.1829197711954702e-05
44,2.1643244529381254e-05,2.1823331696698212e-05
45,2.1643244529381254e-05,2.1813208001966504e-05
46,2.1643244529381254e-05,2.179669700698799e-05
47,2.1643244529381254e-05,2.1774413785173194e-05
48,2.1643244529381254e-05,2.1760753407563016e-05
49,2.1643244529381254e-05,2.1752186413763275e-05
50,2.1643244529381254e-05,2.1748974495295062e-05
51,2.1643244529381254e-05,2.1746850090425795e-05
52,2.1643244529381254e-05,2.1743668156754837e-05
53,2.1643244529381254e-05,2.174058133932304e-05
54,2.1643244529381254e-05,2.1738663414569215e-05
55,2.1643244529381254e-05,2.173668535703062e-05
56,2.1643244529381254e-05,2.173549167332629e-05
57,2.1643244529381254e-05,2.1735144410129045e-05
58,2.1643244529381254e-05,2.1734779872846757e-05
59,2.1643244529381254e-05,2.1734398503446183e-05
60,2.1643244529381254e-05,2.1733735189034454e-05
61,2.1643244529381254e-05,2.173255166150101e-05
62,2.1643244529381254e-05,2.1730448683550133e-05
63,2.1643244529381254e-05,2.1726837355895538e-05
