Iteration,Energy,Loss Function,Bias
0,1.4208982443030464e-05,1.8207113105288932e-05,3.4441716773446163
1,1.4208982443030464e-05,1.7937499378371352e-05,3.438612177969988
2,1.3972500186510482e-05,1.7465120969216797e-05,3.4265776944157986
3,1.3972500186510482e-05,1.6860629872956284e-05,3.3979452857468306
4,1.3972500186510482e-05,1.680064934042993e-05,3.3863436932798687
5,1.3972500186510482e-05,1.6797446857976988e-05,3.385185563177467
6,1.3972500186510482e-05,1.6791409376021667e-05,3.383810625822735
7,1.3972500186510482e-05,1.678003387437854e-05,3.3818206851509625
8,1.3972500186510482e-05,1.6759156354268796e-05,3.3786527568027087
9,1.3972500186510482e-05,1.6723494623241818e-05,3.373338157980469
10,1.3972500186510482e-05,1.6674936374380164e-05,3.364194750507259
11,1.3972500186510482e-05,1.6655381232080815e-05,3.3607431831817203
12,1.3972500186510482e-05,1.664576924989319e-05,3.360996993023769
13,1.3972500186510482e-05,1.6642366114464365e-05,3.362823886896846
14,1.3972500186510482e-05,1.6640294435778628e-05,3.3644134960231695
15,1.3972500186510482e-05,1.6637164408414278e-05,3.3658807083517974
16,1.3972500186510482e-05,1.6631706438453678e-05,3.3668651000646626
17,1.3972500186510482e-05,1.6621971950437952e-05,3.3670861440301656
18,1.3972500186510482e-05,1.660495274962703e-05,3.365805574118507
19,1.3972500186510482e-05,1.657762063017266e-05,3.3610908905307255
20,1.3972500186510482e-05,1.6548485146760996e-05,3.3499960340997044
21,1.3972500186510482e-05,1.65383270082368e-05,3.3432759124645104
22,1.3972500186510482e-05,1.653299327268731e-05,3.3386630164918287
23,1.3972500186510482e-05,1.653126688085553e-05,3.3378999506723437
24,1.3972500186510482e-05,1.6528514469586942e-05,3.3374145729881595
25,1.3184040507392287e-05,1.6523807874072114e-05,3.3367850006052193
26,1.3184040507392287e-05,1.651555035311711e-05,3.335698080057156
27,1.3184040507392287e-05,1.6501491534583296e-05,3.333736311646008
28,1.3184040507392287e-05,1.6480820811626477e-05,3.3301785397755093
29,1.3184040507392287e-05,1.6468108188481403e-05,3.327476646112568
30,1.3184040507392287e-05,1.6463103599169416e-05,3.327295903884437
31,1.3184040507392287e-05,1.6460922686229662e-05,3.3278977748611354
32,1.3184040507392287e-05,1.646008420097146e-05,3.3281433800009936
33,1.3184040507392287e-05,1.645858149956382e-05,3.328350188613671
34,1.3184040507392287e-05,1.6455835085645536e-05,3.3285170216393456
35,1.3184040507392287e-05,1.645085207248531e-05,3.328602513725696
36,1.3184040507392287e-05,1.6442143298469434e-05,3.3284818495755992
37,1.3184040507392287e-05,1.6428458197335135e-05,3.3278451868917145
38,1.3184040507392287e-05,1.641505593755993e-05,3.3264352653159235
39,1.3184040507392287e-05,1.6407958341709226e-05,3.325367064269972
40,1.3184040507392287e-05,1.640283760281953e-05,3.3239945342042385
41,1.3184040507392287e-05,1.640195641428397e-05,3.323607211047584
42,1.3184040507392287e-05,1.6401189523570822e-05,3.3234436386899118
43,1.3184040507392287e-05,1.6399852525474508e-05,3.3233047239815656
44,1.3184040507392287e-05,1.639744915704193e-05,3.3231255290181974
45,1.3184040507392287e-05,1.639315070968085e-05,3.3228441030438973
46,1.3184040507392287e-05,1.6385803430376857e-05,3.3223649621619358
47,1.3184040507392287e-05,1.6374941419766178e-05,3.3215143643638316
48,1.3184040507392287e-05,1.6367423569147283e-05,3.320765408649316
49,1.3184040507392287e-05,1.636379203398846e-05,3.320507825379404
50,1.3184040507392287e-05,1.6362352291385937e-05,3.3205643783075938
51,1.3184040507392287e-05,1.6362001333327214e-05,3.320680045293257
52,1.3184040507392287e-05,1.6361455549715895e-05,3.3208424076812375
53,1.3184040507392287e-05,1.636050496635304e-05,3.320990073141102
54,1.3184040507392287e-05,1.6358803210963484e-05,3.321081922079031
55,1.3184040507392287e-05,1.6355798047696877e-05,3.321047758641513
56,1.3184040507392287e-05,1.6350852135093388e-05,3.320704676079408
57,1.3184040507392287e-05,1.6344598629059027e-05,3.3195474005470684
58,1.3184040507392287e-05,1.63422165802835e-05,3.318691496526963
59,1.3184040507392287e-05,1.634060176577936e-05,3.317797601616866
60,1.3184040507392287e-05,1.6340257076440826e-05,3.3176320152261027
61,1.3184040507392287e-05,1.6339807851391506e-05,3.317511113601036
62,1.3184040507392287e-05,1.6339025975950615e-05,3.3173532774666303
63,1.3184040507392287e-05,1.633761726066196e-05,3.3170977019242476
64,1.3184040507392287e-05,1.6335084652846404e-05,3.316649984494827
65,1.3184040507392287e-05,1.633070817961399e-05,3.3158364276091117
66,1.3184040507392287e-05,1.6324023326363205e-05,3.314330305132189
67,1.3184040507392287e-05,1.631858452531331e-05,3.312688731275879
68,1.3184040507392287e-05,1.6316106874887135e-05,3.3121820715652674
69,1.3184040507392287e-05,1.6314881418213868e-05,3.31226668609679
70,1.3184040507392287e-05,1.6314578964051306e-05,3.3124521749799065
71,1.3184040507392287e-05,1.631415728409538e-05,3.312651049038671
72,1.3184040507392287e-05,1.631342119255172e-05,3.3128103789878405
73,1.3184040507392287e-05,1.631209604381679e-05,3.312901961535717
74,1.3184040507392287e-05,1.6309726043117503e-05,3.3128642915081756
75,1.3184040507392287e-05,1.630569085855412e-05,3.3125286385638666
76,1.3184040507392287e-05,1.6299832197599055e-05,3.311448684121737
77,1.3184040507392287e-05,1.629612651053151e-05,3.310021790040625
78,1.3184040507392287e-05,1.6294173716210088e-05,3.3089397507652407
79,1.3184040507392287e-05,1.629331926513334e-05,3.3084288235639976
80,1.3184040507392287e-05,1.6292984122624713e-05,3.3083871984387137
81,1.3184040507392287e-05,1.6292418805573364e-05,3.3084090830876427
82,1.3184040507392287e-05,1.6291415811188836e-05,3.3084445543773358
83,1.3184040507392287e-05,1.6289606207620037e-05,3.3084733064754195
84,1.3184040507392287e-05,1.62863789196437e-05,3.308476823025736
85,1.290631207387203e-05,1.628090078005219e-05,3.308419429208626
86,1.290631207387203e-05,1.627287927567587e-05,3.30823220554501
87,1.290631207387203e-05,1.6267224279336573e-05,3.3080490143025707
88,1.290631207387203e-05,1.62640307758318e-05,3.3079792036344724
89,1.290631207387203e-05,1.6262727734175758e-05,3.307914850082198
90,1.290631207387203e-05,1.626238109615994e-05,3.307874636311858
91,1.290631207387203e-05,1.626185416978063e-05,3.3078699464657317
92,1.290631207387203e-05,1.62609255866579e-05,3.307921482605941
93,1.268465217504676e-05,1.6259240155432807e-05,3.3080548690559652
94,1.268465217504676e-05,1.625619354546208e-05,3.3083390769053036
95,1.268465217504676e-05,1.625090222650738e-05,3.3089270913729796
96,1.268465217504676e-05,1.6242821831978367e-05,3.310167791924769
97,1.268465217504676e-05,1.6236469484771604e-05,3.311817258125373
98,1.268465217504676e-05,1.6233437025381224e-05,3.3125468071708046
99,1.268465217504676e-05,1.6231586542173366e-05,3.312676232944915
100,1.268465217504676e-05,1.6231256738015556e-05,3.3125945389218403
101,1.268465217504676e-05,1.623081772742906e-05,3.3125039591863725
102,1.268465217504676e-05,1.62300466765374e-05,3.3125156601859524
103,1.268465217504676e-05,1.6228652018319647e-05,3.312641375234332
104,1.268465217504676e-05,1.6226144261178026e-05,3.313001963211907
105,1.268465217504676e-05,1.6221831513638996e-05,3.3138136575014085
106,1.268465217504676e-05,1.6215379193871408e-05,3.315570237375841
107,1.268465217504676e-05,1.6210713118424706e-05,3.3175119954892165
108,1.268465217504676e-05,1.6208520434728666e-05,3.318358335076203
109,1.268465217504676e-05,1.6207510685818187e-05,3.3185767607496945
110,1.268465217504676e-05,1.620723381494658e-05,3.3185700943927823
111,1.268465217504676e-05,1.6206817865841963e-05,3.318588609724279
112,1.268465217504676e-05,1.620609288194256e-05,3.318718683284331
113,1.268465217504676e-05,1.6204786259831547e-05,3.3189740801553107
114,1.268465217504676e-05,1.620243749402997e-05,3.319480005794062
115,1.268465217504676e-05,1.6198380075307025e-05,3.320425967373214
116,1.268465217504676e-05,1.6192187492016138e-05,3.3222482964925315
117,1.268465217504676e-05,1.618717969071605e-05,3.3242622148876295
