Iteration,Energy,Loss Function,Bias
0,0.22136991771254644,0.21319871953952146,0.0
1,0.18407773585559078,0.1898062779627647,0.01204390542389813
2,0.1846945414809122,0.1839841099036757,0.012690409727400893
3,0.17695796583576132,0.17491124490810778,0.01322977305105009
4,0.16557343337123714,0.1650008914528298,0.014114409545443966
5,0.15446074550946326,0.1539765240322604,0.01534748425633985
6,0.1428306519514226,0.14376698168752552,0.017449486445887542
7,0.13748296142858568,0.1379412352427631,0.020011886581255196
8,0.13127578836149614,0.1321318828610412,0.02213436178786595
9,0.12849149047579783,0.12778367683547248,0.02472970090224451
10,0.1264093278405041,0.12561061220106293,0.02696266538542101
11,0.12191175084201747,0.12216960791391274,0.02835927678496161
12,0.12004330548478044,0.11960990170714703,0.030674574424327028
13,0.11318087671875122,0.11358654123608633,0.032836139025347835
14,0.11348644259214223,0.11226465067222131,0.035081224989144406
15,0.11071011642598115,0.11004879420838698,0.03661231558078958
16,0.1083399230586786,0.10776219584351338,0.0393380550308943
17,0.10201944333880175,0.10140642215538344,0.04248238708330074
18,0.098395524077767,0.09689373055769504,0.05139998643104758
19,0.08790299414725015,0.08983233463876727,0.05791687116807383
20,0.08827961964740388,0.08836292860374474,0.05969126516728171
21,0.08747327121302939,0.08775364517679328,0.061932747459988335
22,0.08596542405300801,0.08668846217629679,0.06301658774735183
23,0.085366642365197,0.08513466795683185,0.06498145969600291
24,0.0830061051437867,0.08379981224358729,0.06805762571106147
25,0.08256188583840336,0.0826760139092463,0.07131011620448867
26,0.07915724283015647,0.07856025682354116,0.0743025730945043
27,0.07226412622486025,0.07351113994503934,0.08532858392122528
28,0.0711775137355196,0.0715173512253684,0.09909687297568115
29,0.06843476276092512,0.06875597049012074,0.10473804745083526
30,0.06631410960371051,0.06734749934740733,0.10790526477605693
31,0.06465956730214349,0.06554658046653475,0.11227195407809254
32,0.06272450310988195,0.062287742730424984,0.1235122773197033
33,0.059143526453145065,0.06026934544325488,0.13500903119662477
34,0.058759825486714504,0.057986427835346875,0.14261043880389832
35,0.055763695589541015,0.054586011542631915,0.1517270902202448
36,0.051904323134161684,0.05201417285052598,0.15764485822634172
37,0.051745915129422435,0.05124950907854133,0.16044828252155
38,0.05048268357271927,0.05028712769554257,0.16445042676038912
39,0.04858024317024236,0.04780275243544604,0.16998895121121962
40,0.04811544113184201,0.047229401739742376,0.17624620791702467
41,0.04764469946428675,0.04668145380070674,0.18043435975236538
42,0.046751477229738374,0.04563436246337276,0.1849021277453024
43,0.04599216224140671,0.04487700268791625,0.18889712158840685
44,0.04567325719373188,0.04457742953587711,0.19267829656943103
