Iteration,Energy,Loss Function,Bias
0,0.16392112465764358,0.15888588982503063,0.0
1,0.11591065103906834,0.11809841167714584,0.09736301583970311
2,0.07964609973541194,0.08254399494212283,0.12992366225980462
3,0.0719589806061396,0.07014202339906433,0.17799866685900972
4,0.05222887843516124,0.05442442596635813,0.20411500526311208
5,0.03773457835357798,0.04231748352724209,0.24703460428286617
6,0.03297702626884913,0.034631099291307525,0.28970558128959023
7,0.022330040085006466,0.0251479476726048,0.3227693717982647
8,0.02106596035635352,0.02163006916825942,0.3805324376925923
9,0.013429189204504156,0.01585479719031639,0.41458976208676285
10,0.008633415420700875,0.010313372369904747,0.47743502981898434
11,0.00582214203908992,0.006950582483118338,0.5473750795910255
12,0.002769428623509062,0.0034106440372349105,0.6061969699941792
13,0.0008427998726031525,0.0015263986547469541,0.6862313845300223
14,0.0004466000895823358,0.0006535967741356083,0.7454022819171635
15,0.0008431057176380943,0.0005114980124676077,0.7874587633311814
16,0.0003874205164973976,0.00046804823289364587,0.7893178643813172
17,0.00036393926506169235,0.00040067504756515046,0.7899559264636347
18,0.00038853002032035883,0.0003583521920684036,0.7929613603542071
19,0.00030467924145573114,0.0003470608689460377,0.7926722187393429
20,0.0003171105426973577,0.0003354701233627679,0.7933064582031486
21,0.00031540695414470715,0.0003277244728478641,0.7949707980503515
22,0.0003035524147779807,0.0003204280627255187,0.7979475738100488
23,0.0002960137156006974,0.00031403115038877624,0.8032425726510898
24,0.00029144433939809537,0.0003111564815568675,0.8068850221763542
25,0.00030623213067497787,0.00030824084926824605,0.8104601387523727
26,0.00031181267638830503,0.00030350942058929065,0.8170809764458954
27,0.0003132886746765798,0.00029969980432701813,0.8256303711573314
28,0.0002881680466381247,0.00029221815617888077,0.8349540746194596
29,0.00029022543493597127,0.00029120932810172944,0.8386714066640437
30,0.0002960263975885493,0.00028940609022395263,0.8390667096524373
31,0.0002755597282274577,0.00028637463166463953,0.8404914725101368
32,0.0002755597282274577,0.0002817016104087836,0.8436782242889685
33,0.00028446919704127363,0.0002783722520981839,0.8494997176610154
34,0.00027817291401323286,0.0002762323066780197,0.8535668508671995
35,0.00026980920269721923,0.00027302741483142503,0.8612529469563374
36,0.00026465346337746016,0.00027008960037497233,0.8706658466841177
37,0.00026435554677799324,0.0002686108794610792,0.8734268805022107
38,0.0002619229334065351,0.0002671189490216203,0.8771395801396021
39,0.00026512804275373133,0.0002661230275055716,0.8793985327516044
