m,bias,alphasc,beta,init,reg_type,value
756,no_bias,0.5,0.0,0,0.00015388736005359313
756,no_bias,1.0,0.0,2,0.00015807631663004843
756,no_bias,0.5,0.0,2,0.0001621395188028365
756,no_bias,1.0,0.0,4,0.0001737341064045505
756,no_bias,1.0,0.0,3,0.00018566347806420677
756,bias_x,0.5,0.0,0,0.0001212328334052594
756,bias_x,0.5,0.0,3,0.0001252846106061799
756,bias_x,0.5,0.0,2,0.00012640526683144987
756,bias_x,1.0,0.0,2,0.0001750421965696749
756,bias_x,0.5,0.0,4,0.00017793824886197485
756,bias_y,0.5,0.0,0,0.00012111086285839613
756,bias_y,0.5,0.0,3,0.00012549926317679058
756,bias_y,0.5,0.0,2,0.00012625933429653
756,bias_y,0.5,0.0,4,0.00017593766397276482
756,bias_y,1.0,0.0,2,0.00017702119227989705
