m,bias,alphasc,beta,init,reg_type,value
18,no_bias,2.5,0.1,4,6.640738206660458e-17
18,no_bias,3.0,0.1,4,6.640738206660458e-17
18,no_bias,3.0,0.1,2,6.640738206660458e-17
18,no_bias,2.5,0.1,2,6.640738206660458e-17
18,no_bias,2.5,0.1,1,6.640738206660458e-17
18,bias_x,2.0,0.1,3,6.640738206660458e-17
18,bias_x,2.5,0.1,4,6.640738206660458e-17
18,bias_x,2.0,0.1,0,6.640738206660458e-17
18,bias_x,2.5,0.1,1,6.640738206660458e-17
18,bias_x,1.5,0.1,2,6.640738206660458e-17
18,bias_y,2.5,0.1,1,6.640738206660458e-17
18,bias_y,3.0,0.2,4,0.00026001527953028097
18,bias_y,2.0,0.1,4,0.0002683291389210627
18,bias_y,1.5,-0.1,0,0.00027020480554052964
18,bias_y,1.5,0.0,0,0.00027020480554052964
60,no_bias,6.0,0.1,4,2.9204774988539048e-05
60,no_bias,7.0,0.0,3,3.1464164114222106e-05
60,no_bias,3.0,0.0,4,3.8658162947819424e-05
60,no_bias,5.0,0.0,4,4.1973289993016206e-05
60,no_bias,4.0,0.0,3,4.417716013619053e-05
60,bias_x,1.0,0.1,3,2.4056924780277917e-05
60,bias_x,1.5,0.0,4,2.6580543360262057e-05
60,bias_x,3.0,0.0,4,3.6032315753275594e-05
60,bias_x,3.0,0.0,1,3.714332041476526e-05
60,bias_x,10.0,0.2,1,3.811865257521356e-05
60,bias_y,1.5,0.0,4,2.6580543360262057e-05
60,bias_y,3.0,0.0,4,3.6032315753275594e-05
60,bias_y,3.0,0.0,1,3.714332041476526e-05
60,bias_y,1.5,0.0,0,4.149241380548638e-05
60,bias_y,4.0,0.0,3,4.4215073785621455e-05
210,no_bias,1.5,0.0,0,2.9654167723851197e-05
210,no_bias,0.5,0.0,1,3.1117008617196326e-05
210,no_bias,0.5,0.0,3,3.2151530457558485e-05
210,no_bias,1.0,0.0,0,3.735060532049428e-05
210,no_bias,0.5,0.0,2,4.009984250495293e-05
210,bias_x,0.5,0.0,3,3.4488315157004625e-05
210,bias_x,0.5,0.0,1,3.6060070330166126e-05
210,bias_x,4.0,0.2,2,3.767951166409568e-05
210,bias_x,0.1,0.0,0,4.032337019433371e-05
210,bias_x,2.5,0.0,0,4.076086434133189e-05
210,bias_y,0.5,-0.1,3,2.934379274555613e-05
210,bias_y,10.0,0.2,0,3.387746396858538e-05
210,bias_y,0.5,0.0,3,3.4488315157004625e-05
210,bias_y,2.5,0.0,0,3.605169336697811e-05
210,bias_y,0.5,0.0,1,3.6060070330166126e-05
756,no_bias,0.5,0.0,4,1.9405990326590408e-05
756,no_bias,0.5,0.0,2,2.0116572361528563e-05
756,no_bias,0.5,0.0,0,2.0734297264003504e-05
756,no_bias,1.0,0.0,2,2.3210344978416554e-05
756,no_bias,1.0,0.0,3,2.410843538231431e-05
756,bias_x,0.5,0.0,3,1.4778310306053208e-05
756,bias_x,0.5,0.0,0,2.0533377557798568e-05
756,bias_x,0.5,0.0,4,2.33136997919304e-05
756,bias_x,3.0,0.0,3,2.5627845616341913e-05
756,bias_x,1.5,0.0,0,2.618099198509503e-05
756,bias_y,0.5,0.0,3,1.4778310306053208e-05
756,bias_y,0.5,0.0,0,2.0533377557798568e-05
756,bias_y,0.5,0.0,4,2.33136997919304e-05
756,bias_y,3.0,0.0,3,2.4065362509292703e-05
756,bias_y,1.0,-0.1,0,2.5629940249690452e-05
2772,no_bias,0.1,0.0,1,1.245895199795369e-05
2772,no_bias,0.1,0.0,2,1.318695699931147e-05
2772,no_bias,0.1,0.0,3,1.4726945863378553e-05
2772,no_bias,0.1,0.0,0,1.6386123882844316e-05
2772,no_bias,0.1,0.0,4,1.71019277602669e-05
2772,bias_x,0.1,0.0,1,1.255022963441916e-05
2772,bias_x,0.1,0.0,0,1.4368636866711237e-05
2772,bias_x,0.1,0.0,4,1.4451717897100701e-05
2772,bias_x,0.1,0.0,2,1.4984047457359922e-05
2772,bias_x,0.1,0.0,3,1.82883342423018e-05
2772,bias_y,0.1,0.0,1,1.234322463487892e-05
2772,bias_y,0.1,0.0,0,1.3620662449445596e-05
2772,bias_y,0.1,0.0,2,1.3995676317155896e-05
2772,bias_y,0.1,0.0,4,1.4638464228407568e-05
2772,bias_y,0.1,0.0,3,1.8072373065248587e-05
